,filename,mainSound,length,sampleRate,quality,isCut,isMixed,isChecked,threat,salience,importance
1163,74364-8-1-26,siren,4.0,44100,7,1,0,0,8,9,9
1164,133090-2-0-14,human,4.0,44100,7,1,0,0,0,5,0
1165,125678-7-2-2,exterior,4.0,44100,7,1,0,0,2,8,0
1166,2-118104-A-21,human,5.0,44100,7,1,0,1,0,5,0
1167,3-132830-A-32,interior,5.0,44100,7,1,0,1,0,3,0
1168,109233-3-0-6,animal,4.0,48000,7,1,0,0,4,5,4
1169,171305-7-29-0,exterior,2.41,48000,7,1,0,0,2,8,0
1170,66601-8-0-1,siren,4.0,44100,7,1,0,0,8,9,9
1171,8clWo2RKdZI_30,siren,10.0,16000,3,0,1,1,6,9,9
1172,43786-3-0-0,animal,0.6065,48000,7,1,0,0,4,5,4
1173,97606-7-5-0,exterior,1.67,44100,7,1,0,0,2,8,0
1174,2-102414-G-17,natural,5.0,44100,7,1,0,1,0,3,0
1175,123399-2-0-22,human,4.0,44100,7,1,0,0,0,5,0
1176,1-121951-A-8,animal,5.0,44100,7,1,0,1,2,5,0
1177,-I0P9j7JeRs_17,siren,9.5861875,16000,3,0,1,1,8,8,9
1178,107357-8-1-12,siren,4.0,44100,7,1,0,0,8,9,9
1179,4-125072-B-19,natural,5.0,44100,7,1,0,1,0,3,3
1180,38231-3-0-0,animal,0.5764625850340136,44100,7,1,0,0,4,5,4
1181,162103-0-0-2,interior,4.0,44100,7,1,0,0,2,5,0
1182,123688-8-0-11,siren,4.0,44100,7,1,0,0,8,9,9
1183,106905-5-0-1,exterior,4.0,44100,7,1,0,0,0,4,0
1184,111671-8-0-19,siren,4.0,48000,7,1,0,0,8,9,9
1185,137971-2-0-6,human,4.0,44100,7,1,0,0,0,5,0
1186,52411-9-0-52,exterior,4.0,44100,7,1,0,0,0,5,0
1187,3-112356-A-18,natural,5.0,44100,7,1,0,1,0,5,0
1188,2-118625-A-30,interior,5.0,44100,7,1,0,1,7,9,9
1189,-qKRKDTbt4c_30,siren,10.0,16000,3,0,1,1,8,9,9
1190,4-191687-A-0,animal,5.0,44100,7,1,0,0,2,5,0
1191,23W3mvqD8OU_50,exterior,10.0,16000,3,0,1,1,0,3,0
1192,207214-2-0-63,human,4.0,48000,7,1,0,0,0,5,0
1193,3-164594-A-15,natural,5.0,44100,7,1,0,1,0,3,0
1194,123399-2-0-19,human,4.0,44100,7,1,0,0,0,5,0
1195,1-50623-A-15,natural,5.0,44100,7,1,0,1,0,3,0
1196,05s7hgYfGOg_30,siren,10.0004375,16000,3,0,1,1,8,9,9
1197,1-208757-A-2,animal,5.0,44100,7,1,0,1,2,5,0
1198,184805-0-0-4,interior,4.0,44100,7,1,0,0,2,5,0
1199,180057-9-0-7,exterior,4.0,44100,7,1,0,0,0,5,0
1200,118279-8-0-8,siren,4.0,48000,7,1,0,0,8,9,9
1201,66619-2-0-5,human,4.0,44100,7,1,0,0,0,5,0
1202,-EyM48ZMyGw_30,siren,10.0,16000,3,0,1,1,7,8,6
1203,17853-5-0-12,exterior,4.0,44100,7,1,0,0,0,4,0
1204,5-150409-A-42,siren,5.0,44100,7,1,0,0,8,9,9
1205,1-51036-A-16,natural,5.0,44100,7,1,0,1,0,2,0
1206,117181-8-0-1,siren,4.0,44100,7,1,0,0,8,9,9
1207,24347-8-0-97,siren,4.0,48000,7,1,0,0,8,9,9
1208,71529-4-1-1,exterior,4.0,44100,7,1,0,0,0,6,0
1209,108187-3-3-0,animal,1.08,48000,7,1,0,0,4,5,4
1210,4-182039-A-30,interior,5.0,44100,7,1,0,0,0,7,0
1211,1-50688-A-17,natural,5.0,44100,7,1,0,1,0,3,0
1212,94020-8-1-0,siren,4.0,44100,7,1,0,0,8,9,9
1213,208652-8-4-0,siren,1.64,44100,7,1,0,0,8,9,9
1214,0UX7Cl2iJJs_10,siren,10.0,16000,3,0,1,1,8,9,9
1215,142003-2-0-0,human,4.0,48000,7,1,0,0,0,5,0
1216,2-82274-A-5,animal,5.0,44100,7,1,0,1,0,5,0
1217,180126-4-2-0,exterior,2.058616780045352,44100,7,1,0,0,0,6,0
1218,62837-7-1-84,exterior,4.0,44100,7,1,0,0,2,8,0
1219,14468-3-1-0,animal,2.146235827664399,44100,7,1,0,0,4,5,4
1220,22601-8-0-25,siren,4.0,48000,7,1,0,0,8,9,9
1221,156868-8-0-0,siren,0.7454875283446712,44100,7,1,0,0,8,9,9
1222,157868-8-0-3,siren,4.0,44100,7,1,0,0,8,9,9
1223,0Fv4lkRB-BM_140,siren,10.0,16000,3,0,1,1,8,9,9
1224,13230-0-0-3,interior,4.0,44100,7,1,0,0,2,5,0
1225,2-77347-A-46,exterior,5.0,44100,7,1,0,1,0,6,0
1226,2-60794-A-26,human,5.0,44100,7,1,0,1,0,5,0
1227,2-68595-B-15,natural,5.0,44100,7,1,0,1,0,3,0
1228,4-160036-A-33,interior,5.0,44100,7,1,0,0,0,7,0
1229,74726-8-2-5,siren,4.0,44100,7,1,0,0,8,9,9
1230,6WVCDuA2BeE_180,siren,10.0,16000,3,0,1,1,6,9,9
1231,93567-8-0-19,siren,4.0,44100,7,1,0,0,8,9,9
1232,74726-8-2-3,siren,4.0,44100,7,1,0,0,8,9,9
1233,157868-8-0-20,siren,4.0,44100,7,1,0,0,8,9,9
1234,186935-5-0-0,exterior,4.0,44100,7,1,0,0,0,4,0
1235,1-115521-A-19,natural,5.0,44100,7,1,0,1,2,3,2
1236,156869-8-0-9,siren,4.0,44100,7,1,0,0,8,9,9
1237,129356-2-0-199,human,4.0,44100,7,1,0,0,0,5,0
1238,94636-8-0-7,siren,4.0,44100,7,1,0,0,8,9,9
1239,62837-7-1-26,exterior,4.0,44100,7,1,0,0,2,8,0
1240,2-109316-A-32,interior,5.0,44100,7,1,0,1,0,5,0
1241,90014-8-0-0,siren,4.0,44100,7,1,0,0,8,9,9
1242,62837-7-1-31,exterior,4.0,44100,7,1,0,0,2,8,0
1243,3-95695-A-5,animal,5.0,44100,7,1,0,1,0,5,0
1244,151149-2-0-56,human,4.0,44100,7,1,0,0,0,5,0
1245,59277-0-0-4,interior,4.0,44100,7,1,0,0,2,5,0
1246,4-90014-A-42,siren,5.0,44100,7,1,0,0,8,9,9
1247,16772-8-0-0,siren,1.9752380952380952,44100,7,1,0,0,8,9,9
1248,134717-0-0-0,interior,4.0,44100,7,1,0,0,2,5,0
1249,0ajeNrLcgDo_0,siren,10.0,16000,3,0,1,1,8,9,9
1250,171305-7-27-0,exterior,2.607645833333333,48000,7,1,0,0,2,8,0
1251,105289-8-2-2,siren,4.0,44100,7,1,0,0,8,9,9
1252,0eq4AberCIY_17,siren,9.981625,16000,3,0,1,1,8,9,9
1253,1-27724-A-1,animal,5.0,44100,7,1,0,1,0,5,0
1254,187110-2-0-10,human,4.0,44100,7,1,0,0,0,5,0
1255,-YsrLG2K1TE_30,siren,10.0,16000,3,0,1,1,6,9,7
1256,2-84943-A-18,natural,5.0,44100,7,1,0,1,0,3,0
1257,100852-0-0-12,interior,4.0,44100,7,1,0,0,2,5,0
1258,5-161270-A-33,interior,5.0,44100,7,1,0,0,0,7,0
1259,111671-8-0-5,siren,4.0,48000,7,1,0,0,8,9,9
1260,23xdTaTmoeI_30,siren,10.0,16000,3,0,1,1,6,9,9
1261,33849-3-4-0,animal,1.89,44100,7,1,0,0,4,5,4
1262,0FjSx63WRNU_30,siren,10.0,16000,3,0,1,1,8,9,9
1263,24347-8-0-53,siren,4.0,48000,7,1,0,0,8,9,9
1264,39852-5-0-0,exterior,4.0,44100,7,1,0,0,0,4,0
1265,184623-8-0-3,siren,4.0,44100,7,1,0,0,8,9,9
1266,168713-9-0-46,exterior,4.0,48000,7,1,0,0,0,5,0
1267,76266-2-0-91,human,4.0,44100,7,1,0,0,0,5,0
1268,-6qhtwdfGOA_23,siren,9.3418125,16000,3,0,1,1,9,9,9
1269,105289-8-1-3,siren,4.0,44100,7,1,0,0,8,9,9
1270,91396-8-0-1,siren,4.0,44100,7,1,0,0,8,9,9
1271,1-51436-A-17,natural,5.0,44100,7,1,0,1,0,3,0
1272,74677-0-0-75,interior,4.0,44100,7,1,0,0,2,5,0
1273,102871-8-0-9,siren,4.0,44100,7,1,0,0,8,9,9
1274,209672-3-6-0,animal,0.7355102040816327,44100,7,1,0,0,4,5,4
1275,77751-4-8-0,exterior,3.34,48000,7,1,0,0,0,6,0
1276,5-243025-A-25,human,5.0,44100,7,1,0,0,0,5,0
1277,24347-8-0-89,siren,4.0,48000,7,1,0,0,8,9,9
1278,138017-9-1-4,exterior,4.0,44100,7,1,0,0,0,5,0
1279,2-80844-A-13,natural,5.0,44100,7,1,0,1,0,2,0
1280,2-83934-A-5,animal,5.0,44100,7,1,0,1,0,4,0
1281,3-171012-A-38,interior,5.0,44100,7,1,0,1,0,4,0
1282,-4XAxg0q2tU_70,emergency_vehicle,10.0,16000,3,0,1,1,4,9,8
1283,111386-5-1-13,exterior,4.0,44100,7,1,0,0,0,4,0
1284,5-197913-A-18,natural,5.0,44100,7,1,0,0,2,3,2
1285,111671-8-0-6,siren,4.0,48000,7,1,0,0,8,9,9
1286,156634-5-2-4,exterior,4.0,44100,7,1,0,0,0,4,0
1287,24347-8-0-55,siren,4.0,48000,7,1,0,0,8,9,9
1288,24347-8-0-29,siren,4.0,48000,7,1,0,0,8,9,9
1289,102842-3-1-6,animal,4.0,44100,7,1,0,0,4,5,4
1290,2-134049-A-6,animal,5.0,44100,7,1,0,1,0,5,0
1291,24347-8-0-75,siren,4.0,48000,7,1,0,0,8,9,9
1292,4-186518-A-30,human,5.0,44100,7,1,0,0,0,5,0
1293,55020-4-0-4,exterior,4.0,44100,7,1,0,0,0,6,0
1294,111671-8-0-8,siren,4.0,48000,7,1,0,0,8,9,9
1295,123688-8-0-16,siren,4.0,44100,7,1,0,0,8,9,9
1296,5-216131-A-32,interior,5.0,44100,7,1,0,0,0,7,0
1297,4-188293-B-15,natural,5.0,44100,7,1,0,0,2,3,2
1298,5-194899-A-3,animal,5.0,44100,7,1,0,0,2,5,0
1299,51027-3-1-1,animal,4.0,44100,7,1,0,0,4,5,4
1300,52882-2-0-7,human,4.0,44100,7,1,0,0,0,5,0
1301,3-103401-B-33,interior,5.0,44100,7,1,0,1,0,7,0
1302,123688-8-0-0,siren,4.0,44100,7,1,0,0,8,9,9
1303,132016-7-0-8,exterior,4.0,44100,7,1,0,0,2,8,0
1304,24347-8-0-93,siren,4.0,48000,7,1,0,0,8,9,9
1305,30p1vGnpD9U_130,siren,10.0,16000,3,0,1,1,6,9,9
1306,3-163288-A-1,animal,5.0,44100,7,1,0,1,0,7,0
1307,181102-9-0-117,exterior,4.0,48000,7,1,0,0,0,5,0
1308,42117-8-0-8,siren,4.0,44100,7,1,0,0,8,9,9
1309,1-59102-A-13,natural,5.0,44100,7,1,0,1,0,3,0
1310,1-12653-A-15,natural,5.0,44100,7,1,0,1,2,3,2
1311,74364-8-1-18,siren,4.0,44100,7,1,0,0,8,9,9
1312,180127-4-0-17,exterior,4.0,44100,7,1,0,0,0,6,0
1313,189023-0-0-4,interior,4.0,48000,7,1,0,0,2,5,0
1314,-UCf_-3yzWU_290,siren,10.0,16000,3,0,1,1,7,8,8
1315,155314-3-0-5,animal,4.0,11025,7,1,0,0,4,5,4
1316,-XRiLbb3Syo_2,siren,9.1768125,16000,3,0,1,1,5,7,8
1317,71700-3-4-3,animal,4.0,48000,7,1,0,0,4,5,4
1318,5-215634-A-17,natural,5.0,44100,7,1,0,0,2,3,2
1319,178826-2-0-10,human,4.0,48000,7,1,0,0,0,5,0
1320,24347-8-0-63,siren,4.0,48000,7,1,0,0,8,9,9
1321,147764-4-2-0,exterior,0.65,44100,7,1,0,0,0,6,0
1322,3-149448-A-17,natural,5.0,44100,7,1,0,1,0,3,0
1323,106905-8-0-0,siren,4.0,44100,7,1,0,0,8,9,9
1324,207214-2-0-26,human,4.0,48000,7,1,0,0,0,5,0
1325,83195-9-0-7,exterior,4.0,24000,7,1,0,0,0,5,0
1326,71177-8-1-2,siren,4.0,44100,7,1,0,0,8,9,9
1327,24347-8-0-54,siren,4.0,48000,7,1,0,0,8,9,9
1328,104998-7-10-15,exterior,4.0,44100,7,1,0,0,2,8,0
1329,204773-3-9-1,animal,4.0,48000,7,1,0,0,4,5,4
1330,13230-0-0-11,interior,4.0,44100,7,1,0,0,2,5,0
1331,88121-8-2-0,siren,1.9484583333333327,48000,7,1,0,0,8,9,9
1332,2-119748-A-38,interior,5.0,44100,7,1,0,1,0,2,0
1333,104998-7-7-7,exterior,4.0,44100,7,1,0,0,2,8,0
1334,0DQf9PV9U2M_40,siren,10.0,16000,3,0,1,1,8,9,9
1335,4-163609-B-16,natural,5.0,44100,7,1,0,0,2,3,2
1336,1-97793-A-31,interior,5.0,44100,7,1,0,1,0,3,0
1337,4-168155-A-15,natural,5.0,44100,7,1,0,0,2,3,2
1338,-45cKZA7Jww_30,siren,10.0,16000,3,0,1,1,9,9,9
1339,203424-9-0-4,exterior,4.0,44100,7,1,0,0,0,5,0
1340,4-102871-A-42,siren,5.0,44100,7,1,0,1,8,9,9
1341,2-126756-A-29,human,5.0,44100,7,1,0,1,0,4,0
1342,50885-3-0-5,animal,4.0,44100,7,1,0,0,4,5,4
1343,80589-0-0-1,interior,4.0,44100,7,1,0,0,2,5,0
1344,1-56311-A-10,natural,5.0,44100,7,1,0,1,2,3,2
1345,83196-9-0-9,exterior,4.0,24000,7,1,0,0,0,5,0
1346,66601-8-0-2,siren,4.0,44100,7,1,0,0,8,9,9
1347,118587-3-0-6,animal,4.0,44100,7,1,0,0,4,5,4
1348,-yGUWBenPKI_30,siren,10.0,16000,3,0,1,1,8,9,9
1349,94636-8-0-6,siren,4.0,44100,7,1,0,0,8,9,9
1350,3-149465-A-22,human,5.0,44100,7,1,0,1,0,5,0
1351,63724-0-0-9,interior,4.0,44100,7,1,0,0,2,5,0
1352,156869-8-0-10,siren,4.0,44100,7,1,0,0,8,9,9
1353,17578-5-0-22,exterior,4.0,44100,7,1,0,0,0,4,0
1354,189986-0-0-0,interior,4.0,44100,7,1,0,0,2,5,0
1355,61503-2-0-5,human,4.0,11025,7,1,0,0,0,5,0
1356,5-242492-A-3,animal,5.0,44100,7,1,0,0,2,5,0
1357,0o9p1WlIGkU_21,siren,9.1010625,16000,3,0,1,1,8,9,9
1358,2-81731-A-10,natural,5.0,44100,7,1,0,1,0,2,0
1359,164053-8-0-0,siren,4.0,44100,7,1,0,0,8,9,9
1360,-a9xYse4q-Y_70,siren,10.0,16000,3,0,1,1,6,9,9
1361,4-218304-B-25,human,5.0,44100,7,1,0,0,0,5,0
1362,99710-9-0-6,exterior,4.0,44100,7,1,0,0,0,5,0
1363,5-184323-A-42,siren,5.0,44100,7,1,0,0,8,9,9
1364,128891-3-0-5,animal,4.0,44100,7,1,0,0,4,5,4
1365,117181-8-0-3,siren,4.0,44100,7,1,0,0,8,9,9
1366,104998-7-17-12,exterior,4.0,44100,7,1,0,0,2,8,0
1367,GFQbpoP_p1w_30,siren,10.0,16000,3,0,1,1,6,9,9
1368,-M88hG5X8fQ_10,siren,10.0,16000,3,0,1,1,6,9,9
1369,1-76831-E-42,siren,5.0,44100,7,1,0,1,8,9,9
1370,33696-3-6-1,animal,4.0,44100,7,1,0,0,4,5,4
1371,165529-2-0-70,human,4.0,48000,7,1,0,0,0,5,0
1372,3aosPce4PqA_570,exterior,10.0,16000,3,0,1,1,0,3,0
1373,74726-8-0-10,siren,4.0,44100,7,1,0,0,8,9,9
1374,-HdYwS49Gns_80,siren,10.0,16000,3,0,1,1,8,6,8
1375,FNeGsTUVmq4_180,siren,10.0,16000,3,0,1,1,6,9,9
1376,195451-5-0-16,exterior,4.0,44100,7,1,0,0,0,4,0
1377,2-37870-A-2,animal,5.0,44100,7,1,0,1,2,5,0
1378,74507-0-0-27,interior,4.0,44100,7,1,0,0,2,5,0
1379,4-181362-A-13,natural,5.0,44100,7,1,0,0,2,3,2
1380,32318-3-0-1,animal,4.0,44100,7,1,0,0,4,5,4
1381,102871-8-0-5,siren,4.0,44100,7,1,0,0,8,9,9
1382,185909-2-0-102,human,4.0,44100,7,1,0,0,0,5,0
1383,102857-5-0-17,exterior,4.0,44100,7,1,0,0,0,4,0
1384,3KnomsL4BnA_130,siren,10.0,16000,3,0,1,1,6,9,9
1385,111671-8-0-15,siren,4.0,48000,7,1,0,0,8,9,9
1386,22601-8-0-49,siren,4.0,48000,7,1,0,0,8,9,9
1387,135160-8-0-11,siren,4.0,16000,7,1,0,0,8,9,9
1388,4-187384-A-34,interior,5.0,44100,7,1,0,0,0,7,0
1389,24347-8-0-40,siren,4.0,48000,7,1,0,0,8,9,9
1390,157866-8-0-9,siren,4.0,44100,7,1,0,0,8,9,9
1391,9bxrcu7lY1s_22,siren,9.6451875,16000,3,0,1,1,6,9,9
1392,91209-5-0-1,exterior,4.0,48000,7,1,0,0,0,4,0
1393,2-52789-A-4,animal,5.0,44100,7,1,0,1,0,5,0
1394,3-117504-B-16,natural,5.0,44100,7,1,0,1,0,1,0
1395,170022-0-0-0,interior,4.0,44100,7,1,0,0,2,5,0
1396,74364-8-1-10,siren,4.0,44100,7,1,0,0,8,9,9
1397,124389-8-1-5,siren,4.0,44100,7,1,0,0,8,9,9
1398,196063-2-0-0,human,4.0,44100,7,1,0,0,0,5,0
1399,7eC-wuYuebE_390,siren,10.0,16000,3,0,1,1,6,9,9
1400,0rZiSfnsQ6g_10,siren,9.6985625,16000,3,0,1,1,8,9,9
1401,162103-0-0-16,interior,4.0,44100,7,1,0,0,2,5,0
1402,5J2FuSbgOkw_560,exterior,10.0,16000,3,0,1,1,0,3,0
1403,54898-8-0-5,siren,4.0,44100,7,1,0,0,8,9,9
1404,24347-8-0-8,siren,4.0,48000,7,1,0,0,8,9,9
1405,19218-3-0-0,animal,4.0,44100,7,1,0,0,4,5,4
1406,24347-8-0-67,siren,4.0,48000,7,1,0,0,8,9,9
1407,0fvFpzJRYXE_110,siren,10.0,16000,3,0,1,1,8,9,9
1408,98223-7-4-0,exterior,1.6075736961451248,44100,7,1,0,0,2,8,0
1409,184623-8-1-0,siren,4.0,44100,7,1,0,0,8,9,9
1410,24347-8-0-33,siren,4.0,48000,7,1,0,0,8,9,9
1411,57323-8-0-1,siren,4.0,44100,7,1,0,0,8,9,9
1412,157866-8-0-23,siren,4.0,44100,7,1,0,0,8,9,9
1413,2-70344-A-33,interior,5.0,44100,7,1,0,1,0,7,0
1414,0aSsMpMfKGo_30,siren,10.0,16000,3,0,1,1,8,9,9
1415,5-233260-A-23,human,5.0,44100,7,1,0,0,0,5,0
1416,114587-3-0-5,animal,4.0,48000,7,1,0,0,4,5,4
1417,50629-4-4-8,exterior,4.0,44100,7,1,0,0,0,6,0
1418,107228-5-0-2,exterior,4.0,44100,7,1,0,0,0,4,0
1419,157868-8-0-10,siren,4.0,44100,7,1,0,0,8,9,9
1420,74507-0-0-13,interior,4.0,44100,7,1,0,0,2,5,0
1421,CM1Ov2fBHwE_350,siren,10.0,16000,3,0,1,1,6,9,9
1422,DuCMwhtRyOM_30,siren,10.0,16000,3,0,1,1,6,9,9
1423,29936-3-0-0,animal,2.75,44100,7,1,0,0,4,5,4
1424,100852-0-0-23,interior,4.0,44100,7,1,0,0,2,5,0
1425,50898-5-0-0,exterior,3.5895238095238096,44100,7,1,0,0,0,4,0
1426,17973-2-0-8,human,4.0,44100,7,1,0,0,0,5,0
1427,4-111671-A-42,siren,5.0,44100,7,1,0,1,2,9,9
1428,24347-8-0-24,siren,4.0,48000,7,1,0,0,8,9,9
1429,5-263902-A-36,interior,5.0,44100,7,1,0,0,0,7,0
1430,DptWWXVlKHw_40,siren,10.0,16000,3,0,1,1,6,9,9
1431,156634-5-0-11,exterior,4.0,44100,7,1,0,0,0,4,0
1432,4-218199-G-35,interior,5.0,44100,7,1,0,0,0,7,0
1433,3-253081-A-2,animal,5.0,44100,7,1,0,1,0,7,0
1434,5-215172-A-13,natural,5.0,44100,7,1,0,0,2,3,2
1435,164782-8-0-2,siren,4.0,48000,7,1,0,0,8,9,9
1436,125678-7-4-2,exterior,4.0,44100,7,1,0,0,2,8,0
1437,97193-3-0-1,animal,4.0,44100,7,1,0,0,4,5,4
1438,1-80841-A-13,natural,5.0,44100,7,1,0,1,0,1,0
1439,1-33658-A-26,human,5.0,44100,7,1,0,1,0,5,0
1440,22883-7-28-0,exterior,1.42,48000,7,1,0,0,2,8,0
1441,24347-8-0-1,siren,4.0,48000,7,1,0,0,8,9,9
1442,107357-8-0-6,siren,4.0,44100,7,1,0,0,8,9,9
1443,24347-8-0-79,siren,4.0,48000,7,1,0,0,8,9,9
1444,107357-8-1-11,siren,4.0,44100,7,1,0,0,8,9,9
1445,13230-0-0-19,interior,4.0,44100,7,1,0,0,2,5,0
1446,88121-8-0-2,siren,4.0,48000,7,1,0,0,8,9,9
1447,2-103427-A-3,animal,5.0,44100,7,1,0,1,2,5,0
1448,54898-8-0-8,siren,4.0,44100,7,1,0,0,8,9,9
1449,74677-0-0-6,interior,4.0,44100,7,1,0,0,2,5,0
1450,4iFT4mdGwH8_30,siren,10.0,16000,3,0,1,1,8,9,9
1451,518-4-0-1,exterior,4.0,44100,7,1,0,0,0,6,0
1452,1-68670-A-34,interior,5.0,44100,7,1,0,1,0,7,0
1453,0SchXNwH9P0_80,siren,10.0,16000,3,0,1,1,8,9,9
1454,123688-8-0-17,siren,4.0,44100,7,1,0,0,8,9,9
1455,123688-8-0-5,siren,4.0,44100,7,1,0,0,8,9,9
1456,5-217186-A-16,natural,5.0,44100,7,1,0,0,2,3,2
1457,3-208820-A-49,exterior,5.0,44100,7,1,0,1,0,5,2
1458,157866-8-0-21,siren,4.0,44100,7,1,0,0,8,9,9
1459,41372-3-0-25,animal,4.0,44100,7,1,0,0,4,5,4
1460,165067-2-0-72,human,4.0,44100,7,1,0,0,0,5,0
1461,1-85168-A-39,interior,5.0,44100,7,1,0,1,9,9,9
1462,87LFO6J31iM_30,siren,10.0,16000,3,0,1,1,6,9,9
1463,106905-8-0-3,siren,4.0,44100,7,1,0,0,8,9,9
1464,2-102414-F-17,natural,5.0,44100,7,1,0,1,0,3,0
1465,83502-0-0-6,interior,4.0,44100,7,1,0,0,2,5,0
1466,107357-8-0-2,siren,4.0,44100,7,1,0,0,8,9,9
1467,189982-0-0-20,interior,4.0,44100,7,1,0,0,2,5,0
1468,-T8QHPXfIC4_13,siren,9.314375,16000,3,0,1,1,8,9,9
1469,105289-8-1-4,siren,4.0,44100,7,1,0,0,8,9,9
1470,2-123896-A-24,human,5.0,44100,7,1,0,1,0,5,0
1471,-LGTb-xyjzA_11,siren,9.0254375,16000,3,0,1,1,9,8,9
1472,3-144028-A-0,animal,5.0,44100,7,1,0,1,6,8,6
1473,2-108017-A-24,human,5.0,44100,7,1,0,1,0,5,0
1474,74364-8-1-6,siren,4.0,44100,7,1,0,0,8,9,9
1475,3-134699-B-16,natural,5.0,44100,7,1,0,1,0,1,0
1476,BAtmz54LXec_80,siren,10.0,16000,3,0,1,1,6,9,9
1477,103199-4-2-8,exterior,4.0,44100,7,1,0,0,0,6,0
1478,4-204618-A-11,natural,5.0,44100,7,1,0,0,2,3,2
1479,162103-0-0-9,interior,4.0,44100,7,1,0,0,2,5,0
1480,25psngPoZ7o_10,siren,10.0,16000,3,0,1,1,6,9,9
1481,18581-3-1-3,animal,4.0,32000,7,1,0,0,4,5,4
1482,4-67358-A-42,siren,5.0,44100,7,1,0,0,8,9,9
1483,171305-7-14-0,exterior,0.9657916666666668,48000,7,1,0,0,2,8,0
1484,01BVoCaYsaI_40,siren,10.0,16000,3,0,1,1,8,9,9
1485,188004-8-0-0,siren,4.0,44100,7,1,0,0,8,9,9
1486,189982-0-0-3,interior,4.0,44100,7,1,0,0,2,5,0
1487,164797-2-0-50,human,4.0,48000,7,1,0,0,0,5,0
1488,1-82817-A-30,human,5.0,44100,7,1,0,1,0,5,0
1489,3-154781-A-32,interior,5.0,44100,7,1,0,1,0,4,0
1490,1-12654-B-15,natural,5.0,44100,7,1,0,1,2,3,2
1491,156634-5-0-4,exterior,4.0,44100,7,1,0,0,0,4,0
1492,4-204612-A-31,interior,5.0,44100,7,1,0,0,0,7,0
1493,157866-8-0-12,siren,4.0,44100,7,1,0,0,8,9,9
1494,4-161127-A-10,natural,5.0,44100,7,1,0,0,2,3,2
1495,28284-3-1-0,animal,1.159954648526077,44100,7,1,0,0,4,5,4
1496,--OMDPXfO6o_9,siren,9.831375,16000,3,0,1,1,6,9,9
1497,204408-2-0-2,human,4.0,44100,7,1,0,0,0,5,0
1498,3-136608-A-16,natural,5.0,44100,7,1,0,1,0,1,0
1499,17578-5-0-4,exterior,4.0,44100,7,1,0,0,0,4,0
1500,71177-8-1-1,siren,4.0,44100,7,1,0,0,8,9,9
1501,2-114254-A-30,interior,5.0,44100,7,1,0,1,5,7,9
1502,157868-8-0-26,siren,4.0,44100,7,1,0,0,8,9,9
1503,62566-5-0-0,exterior,4.0,44100,7,1,0,0,0,4,0
1504,102871-8-0-2,siren,4.0,44100,7,1,0,0,8,9,9
1505,167702-4-2-0,exterior,3.0057369614512472,44100,7,1,0,0,0,6,0
1506,3-20861-A-8,animal,5.0,44100,7,1,0,1,0,5,0
1507,1xkIrZWnqMI_1,siren,9.073875,16000,3,0,1,1,6,9,9
1508,99500-2-0-23,human,4.0,44100,7,1,0,0,0,5,0
1509,-k_PRJ0no1k_450,siren,10.0,16000,3,0,1,1,8,9,9
1510,5-233607-A-39,interior,5.0,44100,7,1,0,0,0,7,0
1511,157866-8-0-10,siren,4.0,44100,7,1,0,0,8,9,9
1512,33340-7-9-0,exterior,1.2791156462585034,44100,7,1,0,0,2,8,0
1513,-E3Yju3lrRo_30,siren,10.0,16000,3,0,1,1,7,6,7
1514,93567-8-0-5,siren,4.0,44100,7,1,0,0,8,9,9
1515,74726-8-0-7,siren,4.0,44100,7,1,0,0,8,9,9
1516,5-237499-A-4,animal,5.0,44100,7,1,0,0,2,5,0
1517,0U44u2_7GcY_30,siren,10.0,16000,3,0,1,1,8,9,9
1518,54173-2-0-9,human,4.0,44100,7,1,0,0,0,5,0
1519,156869-8-0-2,siren,4.0,44100,7,1,0,0,8,9,9
1520,115241-9-0-2,exterior,4.0,44100,7,1,0,0,0,5,0
1521,107357-8-1-13,siren,4.0,44100,7,1,0,0,8,9,9
1522,74725-3-0-0,animal,4.0,44100,7,1,0,0,4,5,4
1523,5-241846-A-15,natural,5.0,44100,7,1,0,0,2,3,2
1524,189982-0-0-19,interior,4.0,44100,7,1,0,0,2,5,0
1525,111671-8-0-11,siren,4.0,48000,7,1,0,0,8,9,9
1526,4-144083-B-16,natural,5.0,44100,7,1,0,0,2,3,2
1527,185909-2-0-17,human,4.0,44100,7,1,0,0,0,5,0
1528,2JyASFniiYg_50,siren,10.0,16000,3,0,1,1,6,9,9
1529,22883-7-36-0,exterior,4.0,48000,7,1,0,0,2,8,0
1530,91396-8-0-2,siren,4.0,44100,7,1,0,0,8,9,9
1531,111386-5-1-2,exterior,4.0,44100,7,1,0,0,0,4,0
1532,74726-8-0-12,siren,4.0,44100,7,1,0,0,8,9,9
1533,111671-8-0-7,siren,4.0,48000,7,1,0,0,8,9,9
1534,174906-2-0-18,human,4.0,48000,7,1,0,0,0,5,0
1535,4-197871-A-15,natural,5.0,44100,7,1,0,0,2,3,2
1536,0CUi0oGUzjU_30,siren,10.0,16000,3,0,1,1,8,9,9
1537,189023-0-0-1,interior,4.0,48000,7,1,0,0,2,5,0
1538,189982-0-0-28,interior,4.0,44100,7,1,0,0,2,5,0
1539,39856-5-0-6,exterior,4.0,44100,7,1,0,0,0,4,0
